Comments,location_bool
"Laju ja mintak maaf. Double standard, klau rakyat biasa diam seribu bahasa.",FALSE
Dah ramai yg jatuh dan yg mati langgar lubang sblm ne...tak dak pulak JKR bwk kluaq kenyataan mintak maaf kat org besa2 ne....boroi ka dakkkkkk!!!!!!,FALSE
kita dh ada pengalaman msa mula2 pkp..berkesan..kenapa tk ada kan semula pkp mcm asal mula dlu2,FALSE
"Yang ramai pengguna mati dek kemalangan,seperti jalan berlubang , kenapa tak minta maaf pada mereka,so double standard,",FALSE
Kat kampung conggo nun banyak jalan lobang2.. tau ke idak...,TRUE
"Doa & harapan rakyat semoga jkr amanah jln kan tugas, bukan nya jilat bontot",FALSE
"Kalau mcm ni punya respon yg segera dr JKR, lg ramai Menteri masuk lubang lg bagus.. Itulah harga pengorbanan dr  menteri.",FALSE
Rakyat yg terkorban akibat dari kerosakan jalan raya.apa tindakan JKR? Kalau berkaitan orang besar laju je mintak maaf..Jasa Kepada Rakyat mana,FALSE
"Tapi kalau rakyat yg jatuh ada  minta maaf kah tu, kalau rakyat complaint balik2 jln berlubang adakah action will be taken. ",FALSE
yg motor hari tu tersembab jatuh jd arwah taknak mohon maaf ka? jalan raya tu bukan tempat beskal pun,FALSE
Ada tak dengar berita luar Negara... Menteri negara lain jatuh beskal.....??? Lepas tu...jln berlubang.....,FALSE
Mintak semua yb2  pegi jatuh kat mana2 jln brlobang supaya cepat di baiki..,FALSE
Aku orang kuala langat terharu dengan tindakan JKR nya....,FALSE
Jabatan Kerja Raya Malaysia ( Public Works Department ) blh la buat permohonan maaf satu Malaysia.. tak kan sebab menteri jatuh mintak maaf.. rakyat maut senyap.. gaji hasil dari duit rakyat.. ,FALSE
tunggu menteri terbungkam baru kerja raya...............orang biasa mati pun duk kerusi empuk lagi....,FALSE
Mana taknya. Pagi2 pergi sarapan dulu. Pukul 10 masuk office. Pukul 4.30 dah tutup office. Pukul 5 sharp dah balik.,FALSE
"Seolah-olah nyawa rakyat x penting, kalau rakyat kemalangan, salah rakyat cuai.  Menteri kemalangan, salah jalan berlubang. ",FALSE
Harap akan lebih kerap para yb menteri pn langgar lubang.,FALSE
Yb jatuh terus minta maaf. Rakyat jelata yg asyik accident sebab jalanraya ada lubnag tak pernah pun minta maaf. Yg bayar gaji mereka tu kita...bukan YB,FALSE
kalau orang biasa jatuh... tiada pemohonan maaf... INIlah masalah Malaysia,TRUE
Bila masuk kerja tak pernah on time Lepas masuk kerja dia terus online Tak boleh buat kerja sibuk jaga hal orang lain Tangan mengelat kaki mengular mulut celupar lambat masuk awal keluar Siapa makan cili dia rasa pedas Siapa rasa pedas kata aku main cakap lepas Ambil baju ukur kat badan…,FALSE
Selalu turun padang pi check bukan tunggu aduan,FALSE
Tukar hantar pi pedalaman serawak pengarah jkr kuala langat,TRUE
Spe die tu??ape istimewa nye die tu???smpai jkr nk mntak maaf woi jkr bodo bpe rmai yg kt lua tu excident sbb jln rosak ad yg mati pun ramai xde pulak korg nk mntak maaf ...mmg korang ni kaki ampu ke???mmg keturunan tak bermaruah la korang ni...,FALSE
hahah..br YB yg masuk lubng cedera ringan dh gelabah minta maaf..rakyat yg masuk lubang ade yg smp meninggal...ape balasan?kes dlm siasatan...dasar!!!,FALSE
"Geng brotherhood tiap2 hari dok bising pasal jalan berlubang ni,siap pos gambar lagi org2 yg dah kemalangan dsebabkan terlanggar lubang tu,xde respom apa pun dari jabatan berkenaan...bila menteri yg kena,cepat je respon puak2 ni..ingatkan jabatan tu xwujud dah,rupanya ada lagi😅😅😅",FALSE
Bile rakyat biasa tergolek atas jln..korang buat bodoh je..bile menteri yg tergolek cepat2 plak minta maaf...bajang punye jkr,FALSE
Elok la lpsni lebih ramai vip yg jatuh sbb jalan berlubang spy baru org² yg berkenaan tu lbh cekap buat kerja,FALSE
Harap kj boleh la berbasikal di seluruh Malaysia bg merasakan apa yg rakyat rsa selama ni,TRUE
Bolehlah SPRM intai sekali kerja kerja JKR ni....mudah sangat jalan rosak dan berlubang. Ketebalan TAR pun diragui.,FALSE
Jalanraya yg berlubang2 ni pun.. adalah antara satu punca kemalangan.. harap lps yb menteri jatuh lubang ni.. jalanraya akan di baiki sebaik mungkin..,FALSE
Ini baru betul yb.. Sebb dia rasa sekali bagaimana rakyat cium jalan sebelum nii ..mantap anak pak abu,FALSE
Kat rakyat tak mohon maaf pulak... dasar brengset  Aku bersyukur kena kat menteri at least jadi eye opener!,TRUE
Bila yb dah tergolek baru jabatan berkaitan gelabah babi Bila rakyat yg tergolek buat tak nampak je lubang nk tunggu sampai mati,FALSE
"Sebab status menteri, choi btl la JKR ni...",FALSE
Takut la tu nanti x dapat percent...,FALSE
Byk jln belubang gerik ke kota baharu.JKR tidur tak mahu buat jln.tutup sja jabatan.buang duit sja.mana mana jabatan yg tak msk duit utk Negara.tutup.,TRUE
"haha terus repair tu.. babi betul, kalau rkyat biasa ni,jalan sebelah highway elit tu dekat2 citilink saujana putra, skali rosak mmg bertahun la terjun lubang smpai rabak kereta... darjat apekah ini? ",FALSE
Relek la YB. Rakyat dh lama dh hadap. Meninggal pon ada. Tp bila personal pasal jalan... Jalana malaysia terbaik dunia kata nya,FALSE
mai pantau jalan kat kelantan ni..terok benor...,TRUE
Patutnya menteri minta maaf kat semua rakyat Malaysia.....bukannya JKR saja....ni baru lubang sebesar penutup botol......belum kena kat lubang sebesar kawah gunung berapi...,FALSE
Tindakan hanya akan diambil berkaitan orang atasan????,FALSE
JKR ni singkatan jalan kena rogol ke?,FALSE
Jkr x pernah mintak maaf pun Kat rakyat ...hmmm. bila org Ade pangkat Dan kuasa ..laju je mohon maaf..,FALSE
Dh de yg tersungkur baru ada tindakkan.... Plk nasib tak bIk....menteri plk tu yg kena... Gelabah...🤣 Cer ak yg tersungkur.... Xheran aihhh,FALSE
Pasni Pak menteri klu nk meronda Naik basikal la ye .supaya dorg ni buat kje cpt sikit.jln berlubang da byk yg mati buat bangang je..ko igt nyawa rakyat xde hrga ke?,FALSE
"Ni kalau cip lando baca ni, memang gelak besar.",FALSE
aku rasa lubang yg yb khairy langgar tu kena turap dgn emas dh lepas ni,FALSE
Maaf Jalan Reko tak menteri lalu.. Jalan Jelok lagi penting laluan banduan,TRUE
Menteri ko mintak maaf kalau rakyat biasa   mcm mnaaaa haaaa ..tk kisah umno ka ph ka dap ka pas ka kalau depa menteri mintak maaf rakyat tolong undi korang semua ... rakyat kalau jatuh moto korang buat bodo ini bila penguasa mcm dewa tak kisah menteri mana kalau rakyat biasa korang buat tatau,FALSE
"Lain kali mana nak Jalan repair, panggil menteri mai jatuh kat sana. ",FALSE
Jadikan KPI utk Jkr dan Majlis tempatan jumlah lubang jln yg disempurnakan dgn selamat...,FALSE
"Dah ramai yg eksiden gara² jalan berlubang,baru kali ni nampak jkr minta maaf",FALSE
"Org lain dh mati sbb jalan teruk, ada korg g jmpa waris tuk mohon maaf...xde kn...bila VIP kene, menggelabah mohon maaf..betul ckp KJ, x perlukan mohon maaf tp baiki jalan tu..",FALSE
Sudah namanya JKR... Jangan Kerja Rajin... apa ulahnya...🤣🤣... Labuan punya jeraya pun sama...beralun alun macam di offshore...🤣🤣🤣,TRUE
"Jalan raya di Sabah lagi banyak lubang,tak rata, no MAINTENANCE, apa macam",TRUE
"Bertapa doublestandard kt malaysia ni,,semoga lebih ramai golongan2 vvip langgar lubang, baru pbt buat kerja",FALSE
Harap yb kj dpt berbasikal di sekitar jalan kapar..terutama depan klang sentral..kalau lu tak tertonggeng masuk lubang..bro..lu memang mantap..sebelom nak lalu mengucap dulu ye..manalah tau kan,TRUE
Cuma tengok jalan kat kelantan..mcm.jalan zaman komunis...sana sini berlubang..nak kata cukai ..tak pernah aku miss bayar..,TRUE
"Ko ni JKR klu YB cepat keluar kenyataan mohon maaf. Kalau org biasa ni taka da lak nak buat kenyataan cam ni. Sampah punya kenyataan la, maaf untuk seseorang saja. sedangkan banyak kes org lain kena. Bila menteri je cepat ko keluar kenyataan.",FALSE
Cuba pula berbasikal di atas jln raya negeri sabah boleh rasa tu keselesannya😁😂,TRUE
"Berakhir luka sikit,rakyat ramai mana doh yang mati jatuh lubang",FALSE
Laju je.JKR mmg buat kerja untuk menteri je ke?Kata jasa untuk rakyat.Sekali menteri yg lalu tau plk gelabah.,FALSE
Selagi x meragut nyawa selagi tu jalan tu ttap rosak,FALSE
Menteri kalu x jatuh mane dia nk sedar diri ..eloknya jgn di turap lubang2 tu biar byk lg menteri2 tersungkur,FALSE
bukti nyawa/kesihatan menteri lebih berharga... #rakyatjagarakyat,FALSE
Ini memang melahanat bile  org awam' mati kerana lubang takde pulak JKR minta maaf..,FALSE
Bikers dgn laluan motonya bertahun tergolek pon JKR tak minta maaf🤣,FALSE
Saya mohon maaf pada jkr terjatuh lubang rosak rim kereta saya... Harap di maafkan...,FALSE
Jabatan mkn Rasuah... Cepat  je mintak Maaf klu kena Kat yb... Jalan kampung korang tutup nipis2...x tau plk mintak Maaf...hujan seminggu Dh berlubang balik...,FALSE
Rakyat ada patah..ada yang mati ...kerana terlanggar lubang ...haram kau ambil tahu...,FALSE
gelabah bila menteri jatuh sbb jalan lubang.... rakyat ada yg mati sebab lubang2 xde lak mintak maaf...,FALSE
"Zakuan Zaidi guana kire nihh.  Rase klu mung jatuh tunggang langgang masa gatih basikal, jkr booo rasa ke mungg. Hahhahhha",FALSE
Bile kene kat menteri cepat je mntak maaf..klu kat org biase sampai ade mati pun buat2 tak ade bende je..aku harap pasni boss jkr pulak naik basikal tgk2 la jalan lubang dh blih pancing ikan..,FALSE
Besar nye kuasa menteri.......tp rakyat yg beri undi.. pernah kah JKR memohon maaf kpd rakyat? kalau x pernah! itu nma nya lancau..,FALSE
Jalan berlubang Dan rosak telah lama ada sejak dulu dulu lagi di sekitar selangor. Cuma x brapa nampak nak baiki.. Tunggu PRU baru kelam kabut,TRUE
Menteri jatoh lubang baru jkr mintak maaf.klo banyak lagi menteri masok lubang .baru jalan cantik.,FALSE
"Seluruh negara alami jln berlubang..waktu PRU br nampak turap jln,keje wayang je lebih mcm pundekk😂",FALSE
Jadi kat org bpangkat ko mintak maaf... Kalo jadi kat rakyat marhaen ko buat bodo jer pun.... Apa beza ko dgn taik najis? Takda beza pun... Dua2 busuk,FALSE
"oh so selama ni Jalan memang under JKR lah? Asal kalau report jkr tolak ke pbt, pbt tolak situ, situ tolak sini?",FALSE
"Elok jg YB2 ni b'basikal ...Bila naik kereta ,suspection kereta t'lampau elok utk mereka merasa jln b'lubang ....Tp dgn b'basikal ,bkn stakat jatuh tp t'calar terus muka di sbb kn jln b'lubang..😂😂😂",TRUE
Mtak maaf sptt ye ambl maklum lah mjur menteri klu rkyat biasa smp kmalangan maut pun xd endahkan lgsung.,FALSE
Kerap berlaku kemalangan. Tapi JKR buat bodoh aja. Kenderaan rosak akibat jalan rosak pun jkr buat bodoh aja. Rakyat rugi bilion ringgit akibat jalan rosak. Apa kamu fikir rakyat akan terus diam,FALSE
"alahai sopan santun nya jkr ni bila kena kat menteri, siap minta maaf,",FALSE
Jielake brapa ramai yg mampos kes lubang jkr diam ja..ini semua kepla wutohhh,FALSE
Jaga level atasan je ke..??? Kalau rakyat bawahan ni nyawa murah ke..???,FALSE
Jkr ni xde ke petugas yg check keadaan jln?,FALSE
JKR = Jangan Kerja Rajin.....Jentera Kita Rosak....Jom Kita Releks,FALSE
"Dok tunggu gak yb dun kupang,kedah...jln kupang ke grik tu nak tampong sampai bila...bukannya suruh salin sepanjang jalan pun,buat yang dah mana kritikal ja pun...pakai absorber heavy duty pun tak lut oiiiii...",TRUE
harap2 JKR SABAH MOHON MAAF DENGAN PENGGUNA JERAYA DI SABAH.. itu pun klu jkr sabah anggap pengguna jeraya di sabah ni ada nyawa mcm menteri..,TRUE
Mai tgk jln drpd desa coalfield ke sg buluh,TRUE
"orang kampong jatuh langgar jalan berlubang2, JKR tak kisah apa pun...puluh2 kali komplen tak buat apa, tapi bila KJ jatuh langgar lubang siap minta maaf lagi, kenapa tak marah KJ....JKR patut bagi tau KJ, buta ke!!!!, luang pun tak nampak..dah ada lubang kenapa tak elak..KJ cakap balik kat JKR...macam mana nak elak, JKR tak ajar...😅😅😅",TRUE
Owh sbb dia yb. Kalau rakyat marhain ko ghase. Klu mcm tu elok ramai yb berbasikal dan tergolek. Jlnraya akan dinaik taraf seluruh pelosok negara,FALSE
Aku jatuh moto ada yg nk minta maaf ke jln pasir gudang ke.perling bnyk belubang lg....kalau menteri naik basikal cpt je masuk fb siap minta2 maaf ni kn rakyat perlu juga minta maaf,FALSE
Bila durian yg sakit... Beginilah Nampak sgt bkn demi rakyat pon..,FALSE
"So sume menteri,tlg lah buat2 cedere ke jatuh ke kt mane2 utk diambil tindakan pantas.. untuk mase skrg tlg la jatuh depan kwsp..",FALSE
dlm apa jua keadaan mmg laju ambil tindakan klu menteri yg kene...,FALSE
Ooooo ngan yb pandai mintak maaf.sandiwara apekah ini.abis orang biasa yang mati langgar lobang tu takde pulak nak mohon maaf yeee.binawee punya jkr,FALSE
Perbezaan nyawa rakyat dengan nyawa seorg menteri... terima kasih #JKR,FALSE
"tak pernah2 jkr minta maaf,,takut betol jkr ngan KJ nih,,",FALSE
Jalan belubang tampal ala kadar keje tak kemas ... payment tak tau cmne kira ... tak faham la ,TRUE
"Tu sikit saja tu YB,dtg sabah lah,atas jln ada kolam lagi oh,haha",FALSE
"Berapa banyak penunggang motorsikal yang mati jatuh lubang, tak mintak maaf pun. KJ jatuh sikit je dah kalut mintak maaf. Poyo la jkr ni...",FALSE
Jkjr jangan tunduk pada golongan elit...rakyat bawahan sentiasa bersama anda,FALSE
"Tahikk la nak mintak2 maaf, berapa ramai dah yg terkorban gara2 jalan raya mcm celaka, kerja tu ikhlas sikitlah bodoh",FALSE
Adakah selepas ini mangsa kemalangan langgar lubang boleh menyaman JKR???? permohonan maaf menunjukkan kesilapan pihak tertentu,FALSE
xjalan jgak kerje² korg Jabatan Kerja Raya Daerah Kuala Langat xtahu la...mmg spesis xde otak / xde maruah,TRUE
"pantau pun sama jugak , tampal je , pass tu korek lagi , ",FALSE
yg beratus² mangsa lain ada JKR minta maaf?,FALSE
JKR.....yg melucukan.Bila menteri cepat je keluar kenyataan permohonan maaf.....org biasa??????,FALSE
Hrap ada mntri jtuh naik basikal kat jln kmpng aku...,FALSE
Jkr punya kajian psal jalan xde penghujung.... Smpai ke cucu cicit pun masalah x selesai.... Buat prasmian tar jln campur getah last2 jdi smpah politik...,FALSE
Ingat buat permohonan maaf lubang tu terus tertampal dgn sendiri ke?,FALSE
Alaaa ...sekatat 1 lubang je dh hebo cuba pgi ke sabah baru kau rasa mcmna tinggi langit dari bumi 🤣🤣🤣🤣🤣🤣,TRUE
Kalau rakyat marhaen yg eksiden mesti kena perli.. siapa suruh naik basikal di jalan raya.. kenapa tak Elak lubang.. bawak laju la tu.. helmet pakai betul2 tak..,FALSE
"Da nama pun JKR..."" JANGAN KERJA RAJIN,JIKA KERJA RAJIN,JABATAN KITA ROSAK""",TRUE
"Maybe the injury was not serious enough KJ, have to say this as I’ve seen worst incident and riders have facial scars after hitting such pot holes",FALSE
klu menteri laju je betulkan ya.....,FALSE
Jln area kuala langat mmg teruk..,FALSE
Minta maaf cepat...nnt kena tindakan tatatertib.... Berpasir periok nasi...,FALSE
Jkr terceduk ini kali..mohon sentap..rajin2 buat keje skit pantau jln yg rosak tu,FALSE
Double standard. Kalau yang kena tu setakat orang biasa. Jangan harap la.,FALSE
Nk rakyat bantu tak bgtau jalan mana yg kena baiki? Kena tambah staff kang.. ,FALSE
Dgn berbasikal boleh buat checking conditions jalan raya lebih teliti,FALSE
Yg penting cukup bulan jolok ada masuk maaa..,FALSE
Menteri2 jatuh jalan berlubang dah kecoh. klu la lubang kubur mcm mana sbb menteri2 makan duit rakyat banyak sangat😂😂😂😂,FALSE
"xnk minta maaf org kebanyakan jg ke, dh berapa ramai dh korban disebabkan jln rosak ni",FALSE
Tak pernah pula ada isu minta maaf sebelum ni apabila rakyat pula cedera sebab langgar lubang padahal kita pun bayar kot utk roadtax..,FALSE
Jkr pusing2 la tguk jalan...pastu buat report....ada rosak xde rosak atau dah nampak tanda2 nk rosak....jgn la tggi org buat report pastu nk planning pastu ckp xcukup kaki tgn.......,TRUE
JKR punya Mindset perkataan MAAF tu TAK KENAL ORANG AWAM...BOLEH TAK MACAM TU?,FALSE
rakyat biase hari2 kene.. ade yg meninggal... nk baiki?? tak.. ape lagi mtk maaf,FALSE
Rakyat nak KJ minta maaf pada rakyat kerana kerajaan yg dia ada sama ni tak pantau jalan.... Bukan jkr minta maaf pada dia.... Kj ada ke xde tak penting yg penting Rakyat nak kena selesa dwmgan jalanraya di 🇲🇾,FALSE
Lepas ni sape accident apa2 ke terus upload n tag JkR ,FALSE
pui jika rakyat biasa perlahan lahan la kamu tunggu permohonan maaf dari jkr ,FALSE
Haiyo Menteri kerjaraya  kalau dia lalu jalan teluk pnglima garang dia tau la punya teruk,TRUE
Diharapkan para yaibi akan sentiasa masuk lobang.,FALSE
"Jkr kuala langat tunjukkan betapa tak professional nya dorang. Yb kena baru nk mohon maaf, baru nk ambil tindakan. Memalukan.",FALSE
"Orang kuala langat je tau jalan macam mana, tu belum jalan kuala selangor, tg karang tempat noh omar lagi tu...",TRUE
hahaa...klau YB yg kena cepat aje minta maaf...tp klau org mcm kita ni pandang pun x....thn ni buat laporan...2 thn lg blom tentu ambil tindakan....hahaha,FALSE
jlan selangor byak x helok..n rmai yg da mati..xde nk mntak maaf ke??sebb sorg mntri terciduk..dan² la time tu mntak maaf bagai..undekkk,FALSE
Jln kg pun helok lubangnya... Kalau musim hujan air btakung..mmg tk nmpk lubang.. pluang tgolek utk moto... Nk ngadu kat sape ee...,TRUE
Ini cerita yg paling membahagiakan rakyat msia sejak di landa virus covid. JKR sudah ada kerja lepas nii🤣,FALSE
"Mohon jkr perbaiki semua jalan rya yg akan dilalui olh semua yb,yg rkyt lalu hari2 xperlu ambl tindakan..utk yb jerrr..x nak berlaku prk buat masa ni",FALSE
Lawak betul...hanya yb2 yg telibat kemalangan pegawai2 jkr dh kalang kabut...kalau pengguna yg bukan dikalangan yb2 apa agaknya jkr buat yer,FALSE
Tak ada ke menteri jatuh tergolek kat jalan pan borneo supaya jalanraya to cepat siap...maaf ek nak tanya jer..,TRUE
ramai yg jadi mangsa-hilang nyawa pon ada.takde pon JKR nk minta maaf....,FALSE
"Sian jkr, baru bangun tidur dah kena kecam dgn netizen..",FALSE
Harap lepas ni ada lagi menteri jatuh basikal langgar lubang... Baru la jln molek sikit,FALSE
"Mohon KJ dtg sini cycling Kat jalan di Sabah Swak, nnt hari2 JKR mohon maaf Kat KJ",TRUE
"Biar semua yb naik basikal jalan tempat masing2, laju sikit nak baiki jalan kalau jalan rosak.",FALSE
Lepas nie klu menteri mati kena langgar pemandu mabuk tentu pasti minuman keras akan diharamkan.,FALSE
peruntukan membaiki jalan tiap2 tahun ada. duit peruntukan tu lesap ka?,FALSE
Bila tang rakyat takde pon permohonan maaf. Double standard JKR ni.,FALSE
Jkr kuala langat xada fb ker??nk jadi topfan,TRUE
Bong mokhtar bl nk berbasikal di sabah?,FALSE
Boleh la semua menteri bagi calar muka.. Senang sikit jalan kt malaysia bagi cantik,TRUE
Inikan MALAYSIA kita.. JKR banyak kerja kat ofis tu..,FALSE
"Klu menteri siap mntk maaf, cuba klu org biasa..mcm2 alasan bodo kau bagi...",FALSE
Rakyat mati sebab jln mcm cilaka xda pun permohonan maaf bila menteri jatuh basikal sebab jln teruk siap berjanji bagai dan minta maaf apapun x boleh,FALSE
Nak ikut mat sabu yg marah kapal terbang delay.. Aparaaaaa siruuuu,FALSE
Bila mana org2 politik or org2 ada nama jatuh langgar lubang yg cedera xseberapa terus jkr xsenang duduk.. Kalang kabut nk buat kerja nk mintak maaf bagai.. Tp bila rakyat biasa yg kena cedera teruk..sampai ada yg mati.. Jkr buat2 mcm xada apa.... Xpa baru sorg yg kena.. Tgu dan lihat lg ada yg kena ke x.... Hanat...,FALSE
Trase btul salahnya jkr ni bila yg kene tu yb mnteri🤣🤣🤣.. Nk minta maaf raya la woiii,FALSE
Rsnya lubang tu ptg smlm dh ttp,FALSE
"Kat akhirat nanti KJ dah takkan dapat dua darjat macam ni tau? Silap hari bulan, lagi banyak nak kena jawab nanti ",FALSE
jkr ronda nak navara hilux atau ranger.. ronda la guna moto atau kancil.. baru nampak n rasa jalan malaysia ni mcm mana,FALSE
Elok jg kne pd yb klu kne pd rakyat marhean ttp mata je,FALSE
Rasanya dah tiba masa nya jkr tukar nama.. JTA (jabatan tunggu aduan)dah jadi  ruting orang awam setiap tahun jdi arwah dek kerana lubang.. Ingat² lah lubang kubur wahai jkr sekalian. ,FALSE
JKR bru bgn dr tido ke selama ni... Ni mesti KJ bgn kn JKR yg tdo selama ini...,FALSE
"Menteri kena beria mtak maap,kalau bukan mnteri ? Kepala buto",FALSE
Kawasan kk-ranau bila lagi mau minta maaf?,FALSE
Jilat kuat JKR Kuala Langat tu. Jilat tak ada cover punya,TRUE
""" Pukimak punya sial.. Bila jdi gini tau plak kelupo. Hramjadah punya pengarah...selama ni apa keja ko buat...? Hal ni dh puluh tahun rkyat alami tp tetap brlaku..Betul2 babi la korang..mkan rasuah je keje korang"". Ini contoh kecaman yg boleh di ambil tindakan.Hati2 bila menulis.",FALSE
Kelam kabut JKR... Sekali menteri lak tergolek. Matilanakkk,TRUE
Di Malaysia nyawa rakyat biasa mna ada harga...korang mrh2 ni knapa sedar la skit,FALSE
Ramai lagi la nmpaknya Pak Menteri kena berbasikal dan boleh mengomen hal jalan berlubang dan rosak.Bahaya utk rakyat kan.JKR mula melatah bila YB yg bersuara.Kami seluruh rakyat dah jenuh buat aduan tapi dilayan pun.,FALSE
Jgn la dok pikir sngt lubang jlan tu. Bnyk lg lubang lain nk kena langgar..,FALSE
Kalau rakyat yang jatuh.. Tak minta maaf pun. Ini sebab menteri.,FALSE
ini lah kmenterian2 yg ada logo halal tpi smua kerja macam babi..,FALSE
JKR = Jilat Kaki Rembau,TRUE
Mintak KJ tawaf 1 malaysia..target jalan yg mcm nk ke neraka.br JKR reti  nk wat keje kot.,FALSE
baru d sana?  datang la kat Sabah... jalan raya sehalus sutera sini..,TRUE
depa ni cekap susun pasu bunga kat event rumah terbuka ja.,FALSE
Penunggang motosikal dah ramai maut sebab jalan berlubang. Camne nak mintak maaf tu.,FALSE
kt rembau pun banyak lubang... tak nk tampal ke YB... pantau2 la tempat sendiri dulu..,TRUE
Jkr sohai seluruhnya .perot boroy dh kawen behenti keja . Org y malas .,FALSE
VVIP lalu semua jd kalut...  Ko tak tau ke kalu netizen pny tentera bawang lg devastating??,FALSE
"YB je bole, diorang dewa, korang sape? korang dewa 19 🤣",FALSE
Bila kena kat puak kayangan cepat2 jkr mohon maaf...takut hilang pangkat ke hanat......?,FALSE
"Die langgar lubang,lubang pulak yg disalahkan,lubang tu mmg saje dibuat Kat situ,bukan situ je banyak lg mmg dibuat untuk takung air.",FALSE
"Dah berape ramai pengguna jalan raya hilang nyawa, cedera parah dan kerosakan kenderaan akibat jalan yg dibiarkan berlubang berbulan-bulan, malah bertahun lamanya.",FALSE
KJ tak cekap bawak basikal. Macamana dia nak join berbasikal aksi lasak redah belukar dan mountain climbing?,FALSE
"Lando Brotherhood, dah tiba masa ko amik KJ jd duta",FALSE
Berapa ramai dah yg tergolek. Who cares?,FALSE
"Jika kt negara luar,boss besar kena buang keja dh",FALSE
Menteri laju je kerja siap mohon maaf lg. Jika rakyat biasa jalan lubang mcm kubur pun belum tentu minta maaf.#jkr,FALSE
"Xyh la kita2 ni nk bising... dh lumrah cmtu,VIP dgn Marhaen...  Kita dok bising2 mcm anjing nyalak bukit tu je....  Hmm... hati2 je la klu utk rakyat marhaen... tu je nk pesan..",FALSE
Kwn aku Asyraff Sohaimy jatuh basikal JKR tak minta maaf pun? ,FALSE
Try route Sekinchan - Sungai Besar lak lepas ni ye,TRUE
Klu kena dkt rakyat biasa jgn mimpi jkr nk mohon maaf,FALSE
JD daerah kuat kipas gini lah yg patut dicampak ke Sabah...elok dia pantau jalan2 kat sana... Tak leh pakai punya JD Daerah,TRUE
suruh dia try jln sabah sarawak gajah pun blh tergolek,TRUE
Kalau rakyat adakah stetment itu akan dikeluarkan seperti diatasa,FALSE
Kj yg sepatutnya minta maaf kerna melanggar lopak yg tersedia indah.,FALSE
JKR Kuala Langat terlupa nak minta maaf kepada rakyat biasakah?,TRUE
Menteri nak rakyat kayuh basikal di jalan raya ker ni? Ramai dah yg tinggal nama sblm ni!,FALSE
Bila kna pd VVIP bru ambk tndakan...klu kna rakyat biasa xde plak nk mnta maaf..,FALSE
Menteri kerja raya patut pusing satu malaysia terutama jalan di sabah dan sarawak shgt teruk. Jgan duduk dekat ofis dan kerja rasmi jalan baru saja. Dok mengharap jkr daerah susah jgak sbb peruntukan pun kena potong. Ni baru kj kena dah mengelabah. Smlam lando da bsing patut minta maaf dekat penduduk ni mnta maaf dekat kJ ja,TRUE
Kahkahkah. Otak letak dilutut ka jkr...kesian otak jkr senang2 kena pijak,FALSE
Kalau menteri yg kena.... kalau rakyat biasa pula?,FALSE
jkr minggu ni Femes kalah Lopa..,FALSE
Bila tang rakyat takde pulak minta maaf?????phuiiiii,FALSE
Boleh x menteri ni datang Sarawak? menteri yg ada di Sarawak cuma nk dpt undi jerrr....bagi tong air kosong..,TRUE
Kalau ada menteri kena langgar dgn pemandu mabuk baru ada undang2 baru kot...,FALSE
Berapa juta pulak kos repair lubang tu?,FALSE
Harap harap orang jkr ni pon. Meraso Mcmano jatuh masuk lubang ateh jalanrayo.,FALSE
"Kat Mana2 banyak jalan berlubang...... Bukan ulu Langat jer.... Mungkin JPJ tak lori lebih muatan yang rosakkan jalan... Atau Kontraktor jalan tak ikut spect tender, Tapi duit kerja Dah dibayar.....",FALSE
harap semua 222 MP kt Msia Berbasikal kt kwsn masing2.. setel mslh jln kt negara kita,TRUE
Jln kt selangor ni byk yg teruk...dh de yg mati pn masih cmtu jgk...lubang sana sini,FALSE
lubang tapak tangan pun bulih jatuh puii,FALSE
"Kaki jilat....menteri yg kene laju kau balas n buat tindakan...bile rakyat yg kena, buat bodoh je...elok mampos cepat jenis mcm nie....amiiinnn....",FALSE
Bila yg berjawatan mohon maaf.. nie yg rakyat nie.. ada minta maaf..?,FALSE
oo kne tunggu yb tergolek dlu bru jkr nk amik perhatian,FALSE
Stkt ni orang awam x guna jalan tar. Mereka gna udara je.. JKR kami baik2 je.. x guna pon jalan tar tu..,TRUE
Jilake jkr....laju je minta maap..... rakyat berape ramai dah meninggal pasal jln lobang ni..ni jatuh calar sket trus minta maap....puiiii,FALSE
Kuat lah kijo jkr sari duo nih.. Nate apo jkr kena men3 baru derah.. Sibuk kalut kijo,FALSE
Ramai dh mati sebab jalanraya berlubang. Ade jkr mohon maaf?,FALSE
"Dato Zulkifli Sufhan   naik laa beskal, jatuh lubang dapat yg baru. Tengok berapa rega...",FALSE
Mentol lampu isyarat tebako pon Xnmpk..  Lobang kt jalan lagi ..  Ubah LA Cara kerja raya...,FALSE
Yb yg jatuh cpt je minta maaf.. rakyat marhaen jatuh.. x de sapo peduli.. eh..🤭,FALSE
Beribu dah rakyat malaysia kemalangan akibat jalan raya yg rosak xde pulak JKR mintak maaf dengan mangsa.. Jibake,FALSE
besok gi tgk jalan yg si khairy kene tu.. da turap baru ke lom hahahah,FALSE
Berapa banyak nyawa dah melayang JkR woii sebelum2 ni....ada malu kaa...,FALSE
Kt Msia pihak berwajib mmg cmtu..kena menteri yb dlu kena bru abik tindakan..,FALSE
"Sini Sabah jslan berlubang2 klu hujan booeh Bela ikan,,",TRUE
